id,workshop_category,product_category:id,product_id:id,price
harga_jasa_3851,C,dym_product.categ_unit_sport_high_end,service_51035,12000
harga_jasa_3852,C,dym_product.categ_unit_sport_high_end,service_51036,9000
harga_jasa_3853,C,dym_product.categ_unit_sport_high_end,service_51037,0
harga_jasa_3854,C,dym_product.categ_unit_sport_high_end,service_51038,18000
harga_jasa_3855,C,dym_product.categ_unit_sport_high_end,service_51039,12000
harga_jasa_3856,C,dym_product.categ_unit_sport_high_end,service_51040,18000
harga_jasa_3857,C,dym_product.categ_unit_sport_high_end,service_51041,30000
harga_jasa_3858,C,dym_product.categ_unit_sport_high_end,service_51042,27000
harga_jasa_3859,C,dym_product.categ_unit_sport_high_end,service_51043,21000
harga_jasa_3860,C,dym_product.categ_unit_sport_high_end,service_51044,3000
harga_jasa_3861,C,dym_product.categ_unit_sport_high_end,service_51045,15000
harga_jasa_3862,C,dym_product.categ_unit_sport_high_end,service_51046,12000
harga_jasa_3863,C,dym_product.categ_unit_sport_high_end,service_51047,15000
harga_jasa_3864,C,dym_product.categ_unit_sport_high_end,service_51048,6000
harga_jasa_3865,C,dym_product.categ_unit_sport_mid_end,service_11000,20000
harga_jasa_3866,C,dym_product.categ_unit_sport_mid_end,service_12000,20000
harga_jasa_3867,C,dym_product.categ_unit_sport_mid_end,service_13000,20000
harga_jasa_3868,C,dym_product.categ_unit_sport_mid_end,service_14000,20000
harga_jasa_3869,C,dym_product.categ_unit_sport_mid_end,service_23001,55000
harga_jasa_3870,C,dym_product.categ_unit_sport_mid_end,service_22001,50000
harga_jasa_3871,C,dym_product.categ_unit_sport_mid_end,service_21000,
harga_jasa_3872,C,dym_product.categ_unit_sport_mid_end,service_23002,49500
harga_jasa_3873,C,dym_product.categ_unit_sport_mid_end,service_22003,45000
harga_jasa_3874,C,dym_product.categ_unit_sport_mid_end,service_31001,15000
harga_jasa_3875,C,dym_product.categ_unit_sport_mid_end,service_31002,15000
harga_jasa_3876,C,dym_product.categ_unit_sport_mid_end,service_31003,15000
harga_jasa_3877,C,dym_product.categ_unit_sport_mid_end,service_31004,15000
harga_jasa_3878,C,dym_product.categ_unit_sport_mid_end,service_41001,375000
harga_jasa_3879,C,dym_product.categ_unit_sport_mid_end,service_41002,325000
harga_jasa_3880,C,dym_product.categ_unit_sport_mid_end,service_41003,300000
harga_jasa_3881,C,dym_product.categ_unit_sport_mid_end,service_41004,40000
harga_jasa_3882,C,dym_product.categ_unit_sport_mid_end,service_41005,200000
harga_jasa_3883,C,dym_product.categ_unit_sport_mid_end,service_41006,150000
harga_jasa_3884,C,dym_product.categ_unit_sport_mid_end,service_31005,20000
harga_jasa_3885,C,dym_product.categ_unit_sport_mid_end,service_31006,15000
harga_jasa_3886,C,dym_product.categ_unit_sport_mid_end,service_31007,20000
harga_jasa_3887,C,dym_product.categ_unit_sport_mid_end,service_31008,15000
harga_jasa_3888,C,dym_product.categ_unit_sport_mid_end,service_31009,20000
harga_jasa_3889,C,dym_product.categ_unit_sport_mid_end,service_31010,30000
harga_jasa_3890,C,dym_product.categ_unit_sport_mid_end,service_31011,5000
harga_jasa_3891,C,dym_product.categ_unit_sport_mid_end,service_31012,10000
harga_jasa_3892,C,dym_product.categ_unit_sport_mid_end,service_31013,100000
harga_jasa_3893,C,dym_product.categ_unit_sport_mid_end,service_31014,100000
harga_jasa_3894,C,dym_product.categ_unit_sport_mid_end,service_31015,75000
harga_jasa_3895,C,dym_product.categ_unit_sport_mid_end,service_31016,50000
harga_jasa_3896,C,dym_product.categ_unit_sport_mid_end,service_31017,15000
harga_jasa_3897,C,dym_product.categ_unit_sport_mid_end,service_31018,15000
harga_jasa_3898,C,dym_product.categ_unit_sport_mid_end,service_31019,10000
harga_jasa_3899,C,dym_product.categ_unit_sport_mid_end,service_31020,15000
harga_jasa_3900,C,dym_product.categ_unit_sport_mid_end,service_31021,25000
harga_jasa_3901,C,dym_product.categ_unit_sport_mid_end,service_31022,
harga_jasa_3902,C,dym_product.categ_unit_sport_mid_end,service_31023,10000
harga_jasa_3903,C,dym_product.categ_unit_sport_mid_end,service_31024,10000
harga_jasa_3904,C,dym_product.categ_unit_sport_mid_end,service_31025,35000
harga_jasa_3905,C,dym_product.categ_unit_sport_mid_end,service_31026,175000
harga_jasa_3906,C,dym_product.categ_unit_sport_mid_end,service_31027,150000
harga_jasa_3907,C,dym_product.categ_unit_sport_mid_end,service_31028,40000
harga_jasa_3908,C,dym_product.categ_unit_sport_mid_end,service_31029,35000
harga_jasa_3909,C,dym_product.categ_unit_sport_mid_end,service_31030,35000
harga_jasa_3910,C,dym_product.categ_unit_sport_mid_end,service_31031,60000
harga_jasa_3911,C,dym_product.categ_unit_sport_mid_end,service_31032,25000
harga_jasa_3912,C,dym_product.categ_unit_sport_mid_end,service_31033,20000
harga_jasa_3913,C,dym_product.categ_unit_sport_mid_end,service_31034,30000
harga_jasa_3914,C,dym_product.categ_unit_sport_mid_end,service_31035,15000
harga_jasa_3915,C,dym_product.categ_unit_sport_mid_end,service_31036,20000
harga_jasa_3916,C,dym_product.categ_unit_sport_mid_end,service_31037,60000
harga_jasa_3917,C,dym_product.categ_unit_sport_mid_end,service_31038,40000
harga_jasa_3918,C,dym_product.categ_unit_sport_mid_end,service_31039,20000
harga_jasa_3919,C,dym_product.categ_unit_sport_mid_end,service_41007,40000
harga_jasa_3920,C,dym_product.categ_unit_sport_mid_end,service_31040,75000
harga_jasa_3921,C,dym_product.categ_unit_sport_mid_end,service_31041,40000
harga_jasa_3922,C,dym_product.categ_unit_sport_mid_end,service_31042,10000
harga_jasa_3923,C,dym_product.categ_unit_sport_mid_end,service_31043,200000
harga_jasa_3924,C,dym_product.categ_unit_sport_mid_end,service_31044,50000
harga_jasa_3925,C,dym_product.categ_unit_sport_mid_end,service_41008,200000
harga_jasa_3926,C,dym_product.categ_unit_sport_mid_end,service_31045,125000
harga_jasa_3927,C,dym_product.categ_unit_sport_mid_end,service_31046,40000
harga_jasa_3928,C,dym_product.categ_unit_sport_mid_end,service_41009,250000
harga_jasa_3929,C,dym_product.categ_unit_sport_mid_end,service_31047,40000
harga_jasa_3930,C,dym_product.categ_unit_sport_mid_end,service_31048,40000
harga_jasa_3931,C,dym_product.categ_unit_sport_mid_end,service_31049,60000
harga_jasa_3932,C,dym_product.categ_unit_sport_mid_end,service_31050,50000
harga_jasa_3933,C,dym_product.categ_unit_sport_mid_end,service_31051,10000
harga_jasa_3934,C,dym_product.categ_unit_sport_mid_end,service_31052,
harga_jasa_3935,C,dym_product.categ_unit_sport_mid_end,service_31053,30000
harga_jasa_3936,C,dym_product.categ_unit_sport_mid_end,service_31054,
harga_jasa_3937,C,dym_product.categ_unit_sport_mid_end,service_31055,15000
harga_jasa_3938,C,dym_product.categ_unit_sport_mid_end,service_31056,40000
harga_jasa_3939,C,dym_product.categ_unit_sport_mid_end,service_31057,35000
harga_jasa_3940,C,dym_product.categ_unit_sport_mid_end,service_31058,30000
harga_jasa_3941,C,dym_product.categ_unit_sport_mid_end,service_31059,20000
harga_jasa_3942,C,dym_product.categ_unit_sport_mid_end,service_31060,
harga_jasa_3943,C,dym_product.categ_unit_sport_mid_end,service_31061,15000
harga_jasa_3944,C,dym_product.categ_unit_sport_mid_end,service_31062,35000
harga_jasa_3945,C,dym_product.categ_unit_sport_mid_end,service_31061,
harga_jasa_3946,C,dym_product.categ_unit_sport_mid_end,service_31064,50000
harga_jasa_3947,C,dym_product.categ_unit_sport_mid_end,service_31065,50000
harga_jasa_3948,C,dym_product.categ_unit_sport_mid_end,service_31066,20000
harga_jasa_3949,C,dym_product.categ_unit_sport_mid_end,service_31067,10000
harga_jasa_3950,C,dym_product.categ_unit_sport_mid_end,service_31068,
harga_jasa_3951,C,dym_product.categ_unit_sport_mid_end,service_31069,5000
harga_jasa_3952,C,dym_product.categ_unit_sport_mid_end,service_31070,5000
harga_jasa_3953,C,dym_product.categ_unit_sport_mid_end,service_31048,40000
harga_jasa_3954,C,dym_product.categ_unit_sport_mid_end,service_31072,30000
harga_jasa_3955,C,dym_product.categ_unit_sport_mid_end,service_31073,30000
harga_jasa_3956,C,dym_product.categ_unit_sport_mid_end,service_31074,30000
harga_jasa_3957,C,dym_product.categ_unit_sport_mid_end,service_31075,
harga_jasa_3958,C,dym_product.categ_unit_sport_mid_end,service_31076,5000
harga_jasa_3959,C,dym_product.categ_unit_sport_mid_end,service_31077,10000
harga_jasa_3960,C,dym_product.categ_unit_sport_mid_end,service_31078,15000
harga_jasa_3961,C,dym_product.categ_unit_sport_mid_end,service_31079,20000
harga_jasa_3962,C,dym_product.categ_unit_sport_mid_end,service_31080,25000
harga_jasa_3963,C,dym_product.categ_unit_sport_mid_end,service_31081,30000
harga_jasa_3964,C,dym_product.categ_unit_sport_mid_end,service_31082,35000
harga_jasa_3965,C,dym_product.categ_unit_sport_mid_end,service_31083,40000
harga_jasa_3966,C,dym_product.categ_unit_sport_mid_end,service_31084,45000
harga_jasa_3967,C,dym_product.categ_unit_sport_mid_end,service_31085,50000
harga_jasa_3968,C,dym_product.categ_unit_sport_mid_end,service_31086,55000
harga_jasa_3969,C,dym_product.categ_unit_sport_mid_end,service_31087,60000
harga_jasa_3970,C,dym_product.categ_unit_sport_mid_end,service_31088,65000
harga_jasa_3971,C,dym_product.categ_unit_sport_mid_end,service_31089,70000
harga_jasa_3972,C,dym_product.categ_unit_sport_mid_end,service_31090,75000
harga_jasa_3973,C,dym_product.categ_unit_sport_mid_end,service_31091,80000
harga_jasa_3974,C,dym_product.categ_unit_sport_mid_end,service_31092,85000
harga_jasa_3975,C,dym_product.categ_unit_sport_mid_end,service_31093,90000
harga_jasa_3976,C,dym_product.categ_unit_sport_mid_end,service_31094,95000
harga_jasa_3977,C,dym_product.categ_unit_sport_mid_end,service_31095,100000
harga_jasa_3978,C,dym_product.categ_unit_sport_mid_end,service_51001,30000
harga_jasa_3979,C,dym_product.categ_unit_sport_mid_end,service_51002,15000
harga_jasa_3980,C,dym_product.categ_unit_sport_mid_end,service_51003,24000
harga_jasa_3981,C,dym_product.categ_unit_sport_mid_end,service_51004,0
harga_jasa_3982,C,dym_product.categ_unit_sport_mid_end,service_51005,6000
harga_jasa_3983,C,dym_product.categ_unit_sport_mid_end,service_51006,15000
harga_jasa_3984,C,dym_product.categ_unit_sport_mid_end,service_51007,3000
harga_jasa_3985,C,dym_product.categ_unit_sport_mid_end,service_51008,12000
harga_jasa_3986,C,dym_product.categ_unit_sport_mid_end,service_51009,12000
harga_jasa_3987,C,dym_product.categ_unit_sport_mid_end,service_51010,9000
harga_jasa_3988,C,dym_product.categ_unit_sport_mid_end,service_51011,21000
harga_jasa_3989,C,dym_product.categ_unit_sport_mid_end,service_51012,12000
harga_jasa_3990,C,dym_product.categ_unit_sport_mid_end,service_51013,9000
harga_jasa_3991,C,dym_product.categ_unit_sport_mid_end,service_51014,9000
harga_jasa_3992,C,dym_product.categ_unit_sport_mid_end,service_51015,12000
harga_jasa_3993,C,dym_product.categ_unit_sport_mid_end,service_51016,3000
harga_jasa_3994,C,dym_product.categ_unit_sport_mid_end,service_51017,150000
harga_jasa_3995,C,dym_product.categ_unit_sport_mid_end,service_51018,15000
harga_jasa_3996,C,dym_product.categ_unit_sport_mid_end,service_51019,9000
harga_jasa_3997,C,dym_product.categ_unit_sport_mid_end,service_51020,6000
harga_jasa_3998,C,dym_product.categ_unit_sport_mid_end,service_51021,6000
harga_jasa_3999,C,dym_product.categ_unit_sport_mid_end,service_51022,12000
harga_jasa_4000,C,dym_product.categ_unit_sport_mid_end,service_51023,9000
harga_jasa_4001,C,dym_product.categ_unit_sport_mid_end,service_51024,105000
harga_jasa_4002,C,dym_product.categ_unit_sport_mid_end,service_51025,93000
harga_jasa_4003,C,dym_product.categ_unit_sport_mid_end,service_51026,78000
harga_jasa_4004,C,dym_product.categ_unit_sport_mid_end,service_51027,45000
harga_jasa_4005,C,dym_product.categ_unit_sport_mid_end,service_51028,33000
harga_jasa_4006,C,dym_product.categ_unit_sport_mid_end,service_51029,0
harga_jasa_4007,C,dym_product.categ_unit_sport_mid_end,service_51030,27000
harga_jasa_4008,C,dym_product.categ_unit_sport_mid_end,service_51031,153000
harga_jasa_4009,C,dym_product.categ_unit_sport_mid_end,service_51032,24000
harga_jasa_4010,C,dym_product.categ_unit_sport_mid_end,service_51033,0
harga_jasa_4011,C,dym_product.categ_unit_sport_mid_end,service_51034,159000
harga_jasa_4012,C,dym_product.categ_unit_sport_mid_end,service_51035,12000
harga_jasa_4013,C,dym_product.categ_unit_sport_mid_end,service_51036,0
harga_jasa_4014,C,dym_product.categ_unit_sport_mid_end,service_51037,0
harga_jasa_4015,C,dym_product.categ_unit_sport_mid_end,service_51038,15000
harga_jasa_4016,C,dym_product.categ_unit_sport_mid_end,service_51039,12000
harga_jasa_4017,C,dym_product.categ_unit_sport_mid_end,service_51040,18000
harga_jasa_4018,C,dym_product.categ_unit_sport_mid_end,service_51041,27000
harga_jasa_4019,C,dym_product.categ_unit_sport_mid_end,service_51042,21000
harga_jasa_4020,C,dym_product.categ_unit_sport_mid_end,service_51043,21000
harga_jasa_4021,C,dym_product.categ_unit_sport_mid_end,service_51044,12000
harga_jasa_4022,C,dym_product.categ_unit_sport_mid_end,service_51045,12000
harga_jasa_4023,C,dym_product.categ_unit_sport_mid_end,service_51046,12000
harga_jasa_4024,C,dym_product.categ_unit_sport_mid_end,service_51047,12000
harga_jasa_4025,C,dym_product.categ_unit_sport_mid_end,service_51048,6000
harga_jasa_4026,C,dym_product.categ_unit_sport_low_end,service_11000,20000
harga_jasa_4027,C,dym_product.categ_unit_sport_low_end,service_12000,20000
harga_jasa_4028,C,dym_product.categ_unit_sport_low_end,service_13000,20000
harga_jasa_4029,C,dym_product.categ_unit_sport_low_end,service_14000,20000
harga_jasa_4030,C,dym_product.categ_unit_sport_low_end,service_23001,50000
harga_jasa_4031,C,dym_product.categ_unit_sport_low_end,service_22001,45000
harga_jasa_4032,C,dym_product.categ_unit_sport_low_end,service_21000,
harga_jasa_4033,C,dym_product.categ_unit_sport_low_end,service_23002,45000
harga_jasa_4034,C,dym_product.categ_unit_sport_low_end,service_22003,40500
harga_jasa_4035,C,dym_product.categ_unit_sport_low_end,service_31001,15000
harga_jasa_4036,C,dym_product.categ_unit_sport_low_end,service_31002,15000
harga_jasa_4037,C,dym_product.categ_unit_sport_low_end,service_31003,15000
harga_jasa_4038,C,dym_product.categ_unit_sport_low_end,service_31004,15000
harga_jasa_4039,C,dym_product.categ_unit_sport_low_end,service_41001,375000
harga_jasa_4040,C,dym_product.categ_unit_sport_low_end,service_41002,325000
harga_jasa_4041,C,dym_product.categ_unit_sport_low_end,service_41003,300000
harga_jasa_4042,C,dym_product.categ_unit_sport_low_end,service_41004,40000
harga_jasa_4043,C,dym_product.categ_unit_sport_low_end,service_41005,200000
harga_jasa_4044,C,dym_product.categ_unit_sport_low_end,service_41006,150000
harga_jasa_4045,C,dym_product.categ_unit_sport_low_end,service_31005,20000
harga_jasa_4046,C,dym_product.categ_unit_sport_low_end,service_31006,15000
harga_jasa_4047,C,dym_product.categ_unit_sport_low_end,service_31007,20000
harga_jasa_4048,C,dym_product.categ_unit_sport_low_end,service_31008,15000
harga_jasa_4049,C,dym_product.categ_unit_sport_low_end,service_31009,20000
harga_jasa_4050,C,dym_product.categ_unit_sport_low_end,service_31010,30000
harga_jasa_4051,C,dym_product.categ_unit_sport_low_end,service_31011,5000
harga_jasa_4052,C,dym_product.categ_unit_sport_low_end,service_31012,10000
harga_jasa_4053,C,dym_product.categ_unit_sport_low_end,service_31013,100000
harga_jasa_4054,C,dym_product.categ_unit_sport_low_end,service_31014,100000
harga_jasa_4055,C,dym_product.categ_unit_sport_low_end,service_31015,75000
harga_jasa_4056,C,dym_product.categ_unit_sport_low_end,service_31016,50000
harga_jasa_4057,C,dym_product.categ_unit_sport_low_end,service_31017,15000
harga_jasa_4058,C,dym_product.categ_unit_sport_low_end,service_31018,15000
harga_jasa_4059,C,dym_product.categ_unit_sport_low_end,service_31019,10000
harga_jasa_4060,C,dym_product.categ_unit_sport_low_end,service_31020,15000
harga_jasa_4061,C,dym_product.categ_unit_sport_low_end,service_31021,25000
harga_jasa_4062,C,dym_product.categ_unit_sport_low_end,service_31022,
harga_jasa_4063,C,dym_product.categ_unit_sport_low_end,service_31023,10000
harga_jasa_4064,C,dym_product.categ_unit_sport_low_end,service_31024,10000
harga_jasa_4065,C,dym_product.categ_unit_sport_low_end,service_31025,35000
harga_jasa_4066,C,dym_product.categ_unit_sport_low_end,service_31026,175000
harga_jasa_4067,C,dym_product.categ_unit_sport_low_end,service_31027,150000
harga_jasa_4068,C,dym_product.categ_unit_sport_low_end,service_31028,40000
harga_jasa_4069,C,dym_product.categ_unit_sport_low_end,service_31029,35000
harga_jasa_4070,C,dym_product.categ_unit_sport_low_end,service_31030,35000
harga_jasa_4071,C,dym_product.categ_unit_sport_low_end,service_31031,60000
harga_jasa_4072,C,dym_product.categ_unit_sport_low_end,service_31032,25000
harga_jasa_4073,C,dym_product.categ_unit_sport_low_end,service_31033,20000
harga_jasa_4074,C,dym_product.categ_unit_sport_low_end,service_31034,30000
harga_jasa_4075,C,dym_product.categ_unit_sport_low_end,service_31035,15000
harga_jasa_4076,C,dym_product.categ_unit_sport_low_end,service_31036,20000
harga_jasa_4077,C,dym_product.categ_unit_sport_low_end,service_31037,60000
harga_jasa_4078,C,dym_product.categ_unit_sport_low_end,service_31038,40000
harga_jasa_4079,C,dym_product.categ_unit_sport_low_end,service_31039,20000
harga_jasa_4080,C,dym_product.categ_unit_sport_low_end,service_41007,40000
harga_jasa_4081,C,dym_product.categ_unit_sport_low_end,service_31040,75000
harga_jasa_4082,C,dym_product.categ_unit_sport_low_end,service_31041,40000
harga_jasa_4083,C,dym_product.categ_unit_sport_low_end,service_31042,10000
harga_jasa_4084,C,dym_product.categ_unit_sport_low_end,service_31043,200000
harga_jasa_4085,C,dym_product.categ_unit_sport_low_end,service_31044,50000
harga_jasa_4086,C,dym_product.categ_unit_sport_low_end,service_41008,200000
harga_jasa_4087,C,dym_product.categ_unit_sport_low_end,service_31045,125000
harga_jasa_4088,C,dym_product.categ_unit_sport_low_end,service_31046,40000
harga_jasa_4089,C,dym_product.categ_unit_sport_low_end,service_41009,250000
harga_jasa_4090,C,dym_product.categ_unit_sport_low_end,service_31047,40000
harga_jasa_4091,C,dym_product.categ_unit_sport_low_end,service_31048,40000
harga_jasa_4092,C,dym_product.categ_unit_sport_low_end,service_31049,60000
harga_jasa_4093,C,dym_product.categ_unit_sport_low_end,service_31050,50000
harga_jasa_4094,C,dym_product.categ_unit_sport_low_end,service_31051,10000
harga_jasa_4095,C,dym_product.categ_unit_sport_low_end,service_31052,
harga_jasa_4096,C,dym_product.categ_unit_sport_low_end,service_31053,30000
harga_jasa_4097,C,dym_product.categ_unit_sport_low_end,service_31054,
harga_jasa_4098,C,dym_product.categ_unit_sport_low_end,service_31055,15000
harga_jasa_4099,C,dym_product.categ_unit_sport_low_end,service_31056,40000
harga_jasa_4100,C,dym_product.categ_unit_sport_low_end,service_31057,35000
harga_jasa_4101,C,dym_product.categ_unit_sport_low_end,service_31058,30000
harga_jasa_4102,C,dym_product.categ_unit_sport_low_end,service_31059,20000
harga_jasa_4103,C,dym_product.categ_unit_sport_low_end,service_31060,
harga_jasa_4104,C,dym_product.categ_unit_sport_low_end,service_31061,15000
harga_jasa_4105,C,dym_product.categ_unit_sport_low_end,service_31062,35000
harga_jasa_4106,C,dym_product.categ_unit_sport_low_end,service_31061,
harga_jasa_4107,C,dym_product.categ_unit_sport_low_end,service_31064,50000
harga_jasa_4108,C,dym_product.categ_unit_sport_low_end,service_31065,50000
harga_jasa_4109,C,dym_product.categ_unit_sport_low_end,service_31066,20000
harga_jasa_4110,C,dym_product.categ_unit_sport_low_end,service_31067,10000
harga_jasa_4111,C,dym_product.categ_unit_sport_low_end,service_31068,
harga_jasa_4112,C,dym_product.categ_unit_sport_low_end,service_31069,5000
harga_jasa_4113,C,dym_product.categ_unit_sport_low_end,service_31070,5000
harga_jasa_4114,C,dym_product.categ_unit_sport_low_end,service_31048,40000
harga_jasa_4115,C,dym_product.categ_unit_sport_low_end,service_31072,30000
harga_jasa_4116,C,dym_product.categ_unit_sport_low_end,service_31073,30000
harga_jasa_4117,C,dym_product.categ_unit_sport_low_end,service_31074,30000
harga_jasa_4118,C,dym_product.categ_unit_sport_low_end,service_31075,
harga_jasa_4119,C,dym_product.categ_unit_sport_low_end,service_31076,5000
harga_jasa_4120,C,dym_product.categ_unit_sport_low_end,service_31077,10000
harga_jasa_4121,C,dym_product.categ_unit_sport_low_end,service_31078,15000
harga_jasa_4122,C,dym_product.categ_unit_sport_low_end,service_31079,20000
harga_jasa_4123,C,dym_product.categ_unit_sport_low_end,service_31080,25000
harga_jasa_4124,C,dym_product.categ_unit_sport_low_end,service_31081,30000
harga_jasa_4125,C,dym_product.categ_unit_sport_low_end,service_31082,35000
harga_jasa_4126,C,dym_product.categ_unit_sport_low_end,service_31083,40000
harga_jasa_4127,C,dym_product.categ_unit_sport_low_end,service_31084,45000
harga_jasa_4128,C,dym_product.categ_unit_sport_low_end,service_31085,50000
harga_jasa_4129,C,dym_product.categ_unit_sport_low_end,service_31086,55000
harga_jasa_4130,C,dym_product.categ_unit_sport_low_end,service_31087,60000
harga_jasa_4131,C,dym_product.categ_unit_sport_low_end,service_31088,65000
harga_jasa_4132,C,dym_product.categ_unit_sport_low_end,service_31089,70000
harga_jasa_4133,C,dym_product.categ_unit_sport_low_end,service_31090,75000
harga_jasa_4134,C,dym_product.categ_unit_sport_low_end,service_31091,80000
harga_jasa_4135,C,dym_product.categ_unit_sport_low_end,service_31092,85000
harga_jasa_4136,C,dym_product.categ_unit_sport_low_end,service_31093,90000
harga_jasa_4137,C,dym_product.categ_unit_sport_low_end,service_31094,95000
harga_jasa_4138,C,dym_product.categ_unit_sport_low_end,service_31095,100000
harga_jasa_4139,C,dym_product.categ_unit_sport_low_end,service_51001,30000
harga_jasa_4140,C,dym_product.categ_unit_sport_low_end,service_51002,15000
harga_jasa_4141,C,dym_product.categ_unit_sport_low_end,service_51003,24000
harga_jasa_4142,C,dym_product.categ_unit_sport_low_end,service_51004,0
harga_jasa_4143,C,dym_product.categ_unit_sport_low_end,service_51005,6000
harga_jasa_4144,C,dym_product.categ_unit_sport_low_end,service_51006,15000
harga_jasa_4145,C,dym_product.categ_unit_sport_low_end,service_51007,3000
harga_jasa_4146,C,dym_product.categ_unit_sport_low_end,service_51008,12000
harga_jasa_4147,C,dym_product.categ_unit_sport_low_end,service_51009,12000
harga_jasa_4148,C,dym_product.categ_unit_sport_low_end,service_51010,9000
harga_jasa_4149,C,dym_product.categ_unit_sport_low_end,service_51011,21000
harga_jasa_4150,C,dym_product.categ_unit_sport_low_end,service_51012,12000
harga_jasa_4151,C,dym_product.categ_unit_sport_low_end,service_51013,9000
harga_jasa_4152,C,dym_product.categ_unit_sport_low_end,service_51014,9000
harga_jasa_4153,C,dym_product.categ_unit_sport_low_end,service_51015,12000
harga_jasa_4154,C,dym_product.categ_unit_sport_low_end,service_51016,3000
harga_jasa_4155,C,dym_product.categ_unit_sport_low_end,service_51017,150000
harga_jasa_4156,C,dym_product.categ_unit_sport_low_end,service_51018,15000
harga_jasa_4157,C,dym_product.categ_unit_sport_low_end,service_51019,9000
harga_jasa_4158,C,dym_product.categ_unit_sport_low_end,service_51020,6000
harga_jasa_4159,C,dym_product.categ_unit_sport_low_end,service_51021,6000
harga_jasa_4160,C,dym_product.categ_unit_sport_low_end,service_51022,12000
harga_jasa_4161,C,dym_product.categ_unit_sport_low_end,service_51023,9000
harga_jasa_4162,C,dym_product.categ_unit_sport_low_end,service_51024,105000
harga_jasa_4163,C,dym_product.categ_unit_sport_low_end,service_51025,93000
harga_jasa_4164,C,dym_product.categ_unit_sport_low_end,service_51026,78000
harga_jasa_4165,C,dym_product.categ_unit_sport_low_end,service_51027,45000
harga_jasa_4166,C,dym_product.categ_unit_sport_low_end,service_51028,33000
harga_jasa_4167,C,dym_product.categ_unit_sport_low_end,service_51029,0
harga_jasa_4168,C,dym_product.categ_unit_sport_low_end,service_51030,27000
harga_jasa_4169,C,dym_product.categ_unit_sport_low_end,service_51031,153000
harga_jasa_4170,C,dym_product.categ_unit_sport_low_end,service_51032,24000
harga_jasa_4171,C,dym_product.categ_unit_sport_low_end,service_51033,0
harga_jasa_4172,C,dym_product.categ_unit_sport_low_end,service_51034,159000
harga_jasa_4173,C,dym_product.categ_unit_sport_low_end,service_51035,12000
harga_jasa_4174,C,dym_product.categ_unit_sport_low_end,service_51036,0
harga_jasa_4175,C,dym_product.categ_unit_sport_low_end,service_51037,0
harga_jasa_4176,C,dym_product.categ_unit_sport_low_end,service_51038,15000
harga_jasa_4177,C,dym_product.categ_unit_sport_low_end,service_51039,12000
harga_jasa_4178,C,dym_product.categ_unit_sport_low_end,service_51040,18000
harga_jasa_4179,C,dym_product.categ_unit_sport_low_end,service_51041,27000
harga_jasa_4180,C,dym_product.categ_unit_sport_low_end,service_51042,21000
harga_jasa_4181,C,dym_product.categ_unit_sport_low_end,service_51043,21000
harga_jasa_4182,C,dym_product.categ_unit_sport_low_end,service_51044,12000
harga_jasa_4183,C,dym_product.categ_unit_sport_low_end,service_51045,12000
harga_jasa_4184,C,dym_product.categ_unit_sport_low_end,service_51046,12000
harga_jasa_4185,C,dym_product.categ_unit_sport_low_end,service_51047,12000
harga_jasa_4186,C,dym_product.categ_unit_sport_low_end,service_51048,6000
harga_jasa_4187,C,dym_product.categ_unit_at_cbu,service_11000,18000
harga_jasa_4188,C,dym_product.categ_unit_at_cbu,service_12000,18000
harga_jasa_4189,C,dym_product.categ_unit_at_cbu,service_13000,18000
harga_jasa_4190,C,dym_product.categ_unit_at_cbu,service_14000,18000
harga_jasa_4191,C,dym_product.categ_unit_at_cbu,service_23001,150000
harga_jasa_4192,C,dym_product.categ_unit_at_cbu,service_22001,145000
harga_jasa_4193,C,dym_product.categ_unit_at_cbu,service_21000,
harga_jasa_4194,C,dym_product.categ_unit_at_cbu,service_23002,135000
harga_jasa_4195,C,dym_product.categ_unit_at_cbu,service_22003,130500
harga_jasa_4196,C,dym_product.categ_unit_at_cbu,service_31001,
harga_jasa_4197,C,dym_product.categ_unit_at_cbu,service_31002,20000
harga_jasa_4198,C,dym_product.categ_unit_at_cbu,service_31003,15000
harga_jasa_4199,C,dym_product.categ_unit_at_cbu,service_31004,
harga_jasa_4200,C,dym_product.categ_unit_at_cbu,service_41001,325000
harga_jasa_4201,C,dym_product.categ_unit_at_cbu,service_41002,275000
harga_jasa_4202,C,dym_product.categ_unit_at_cbu,service_41003,200000
harga_jasa_4203,C,dym_product.categ_unit_at_cbu,service_41004,40000
harga_jasa_4204,C,dym_product.categ_unit_at_cbu,service_41005,150000
harga_jasa_4205,C,dym_product.categ_unit_at_cbu,service_41006,200000
harga_jasa_4206,C,dym_product.categ_unit_at_cbu,service_31005,20000
harga_jasa_4207,C,dym_product.categ_unit_at_cbu,service_31006,15000
harga_jasa_4208,C,dym_product.categ_unit_at_cbu,service_31007,20000
harga_jasa_4209,C,dym_product.categ_unit_at_cbu,service_31008,15000
harga_jasa_4210,C,dym_product.categ_unit_at_cbu,service_31009,
harga_jasa_4211,C,dym_product.categ_unit_at_cbu,service_31010,
harga_jasa_4212,C,dym_product.categ_unit_at_cbu,service_31011,5000
harga_jasa_4213,C,dym_product.categ_unit_at_cbu,service_31012,10000
harga_jasa_4214,C,dym_product.categ_unit_at_cbu,service_31013,75000
harga_jasa_4215,C,dym_product.categ_unit_at_cbu,service_31014,75000
